enemy_marines,predictor_marines,reward,enemy_minerals,enemy_gas,enemy_workers,enemy_military_units,enemy_buildings,enemy_attack_time,enemy_strategy,enemy_damage_inflicted,enemy_opponent_resources,enemy_result
3,9,-1,50,0,12,0,1,[7168],defense,256,0,0
2,5,-1,50,0,12,0,1,[6144],defense,0,0,0
8,2,1,50,0,12,0,1,[12288],attack,108,0,1
1,9,-1,50,0,12,0,1,[5120],defense,218,0,0
5,3,1,50,0,12,0,1,[9216],defense,11,0,1
9,4,1,50,0,12,0,1,[14336],attack,0,0,1
3,7,-1,50,0,12,0,1,[7168],defense,1901,0,0
9,1,1,50,0,12,0,1,[13312],attack,56,0,1
3,7,-1,50,0,12,0,1,[10240],defense,16,0,0
2,7,-1,50,0,12,0,1,[5120],defense,1746,0,0
10,1,1,50,0,12,0,1,[14336],attack,20,0,1
1,7,-1,50,0,12,0,1,[6144],defense,153,0,0
10,1,1,50,0,12,0,1,[9216],defense,3,0,1
9,7,1,50,0,12,0,1,[9216],attack,0,0,1
2,3,-1,50,0,12,0,1,[9216],defense,63,0,0
5,2,1,50,0,12,0,1,[8192],defense,0,0,1
2,8,-1,50,0,12,0,1,[8192],defense,1082,0,0
7,10,-1,50,0,12,0,1,[5120],attack,207,0,0
4,5,-1,50,0,12,0,1,[9216],defense,2448,0,0
1,6,-1,50,0,12,0,1,[7168],defense,469,0,0
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
2,5,-1,50,0,12,0,1,[6144],defense,268,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
1,5,-1,50,0,12,0,1,[6144],defense,1457,0,0
3,2,1,50,0,12,0,1,[8192],defense,0,0,1
3,5,-1,50,0,12,0,1,[8192],defense,1308,0,0
4,8,-1,50,0,12,0,1,[7168],defense,1482,0,0
3,3,1,50,0,12,0,1,[9216],defense,0,0,1
10,8,1,50,0,12,0,1,[13312],attack,46,0,1
4,10,-1,50,0,12,0,1,[13312],defense,411,0,0
7,4,1,50,0,12,0,1,[12288],attack,0,0,1
9,8,1,50,0,12,0,1,[14336],attack,0,0,1
2,4,-1,50,0,12,0,1,[5120],attack,704,0,0
10,3,1,50,0,12,0,1,[14336],attack,94,0,1
3,4,1,50,0,12,0,1,[8192],defense,24,0,1
8,4,1,50,0,12,0,1,[13312],attack,0,0,1
8,4,1,50,0,12,0,1,[13312],attack,0,0,1
8,8,1,50,0,12,0,1,[12288],attack,558,0,1
2,5,-1,50,0,12,0,1,[5120],defense,1326,0,0
2,8,-1,50,0,12,0,1,[9216],defense,160,0,0
10,5,1,50,0,12,0,1,[13312],defense,14,0,1
1,5,-1,50,0,12,0,1,[5120],defense,1917,0,0
6,1,1,50,0,12,0,1,[10240],attack,0,0,1
4,4,-1,50,0,12,0,1,[7168],defense,1143,0,0
8,2,1,50,0,12,0,1,[12288],attack,0,0,1
7,7,-1,50,0,12,0,1,[11264],attack,276,0,0
4,9,1,50,0,12,0,1,[13312],defense,78,0,1
4,9,-1,50,0,12,0,1,[7168],defense,124,0,0
7,7,-1,50,0,12,0,1,[11264],attack,787,0,0
5,3,1,50,0,12,0,1,[9216],defense,123,0,0
1,3,-1,50,0,12,0,1,[5120],defense,1688,0,0
1,6,-1,50,0,12,0,1,[6144],defense,444,0,0
1,7,-1,50,0,12,0,1,[5120],defense,334,0,0
9,2,1,50,0,12,0,1,[13312],attack,0,0,1
2,4,-1,50,0,12,0,1,[5120],defense,722,0,0
8,8,1,50,0,12,0,1,[11264],attack,62,0,1
10,4,1,50,0,12,0,1,[14336],attack,30,0,1
3,9,-1,50,0,12,0,1,[7168],defense,107,0,0
9,2,1,50,0,12,0,1,[10240],attack,19,0,1
3,5,-1,50,0,12,0,1,[5120],defense,385,0,0
1,5,-1,50,0,12,0,1,[5120],defense,533,0,0
4,7,1,50,0,12,0,1,[9216],defense,0,0,1
3,10,-1,50,0,12,0,1,[6144],defense,365,0,0
2,8,-1,50,0,12,0,1,[7168],defense,89,0,0
2,6,-1,50,0,12,0,1,[7168],defense,1476,0,0
3,9,-1,50,0,12,0,1,[6144],defense,327,0,0
9,8,1,50,0,12,0,1,[14336],attack,0,0,1
7,5,1,50,0,12,0,1,[11264],attack,0,0,1
7,10,-1,50,0,12,0,1,[12288],attack,76,0,0
2,5,-1,50,0,12,0,1,[5120],defense,1234,0,0
4,1,1,50,0,12,0,1,[7168],defense,70,0,1
7,7,1,50,0,12,0,1,[11264],attack,0,0,1
2,8,-1,50,0,12,0,1,[7168],defense,500,0,0
7,10,-1,50,0,12,0,1,[11264],attack,1265,0,0
9,8,1,50,0,12,0,1,[13312],attack,0,0,1
10,7,-1,50,0,12,0,1,[10240],attack,1344,0,0
8,4,1,50,0,12,0,1,[11264],attack,0,0,1
5,4,1,50,0,12,0,1,[8192],defense,1162,0,1
4,2,1,50,0,12,0,1,[8192],defense,83,0,1
5,5,1,50,0,12,0,1,[8192],defense,59,0,0
2,5,-1,50,0,12,0,1,[7168],defense,198,0,0
2,7,-1,50,0,12,0,1,[6144],defense,187,0,0
1,7,-1,50,0,12,0,1,[6144],defense,1355,0,0
7,7,1,50,0,12,0,1,[11264],attack,0,0,1
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
2,6,-1,50,0,12,0,1,[7168],defense,1500,0,0
8,10,-1,50,0,12,0,1,[11264],attack,237,0,0
5,3,1,50,0,12,0,1,[9216],defense,484,0,1
8,7,-1,50,0,12,0,1,[12288],attack,227,0,0
3,10,-1,50,0,12,0,1,[8192],defense,282,0,0
4,1,-1,50,0,12,0,1,[7168],defense,575,0,0
8,2,1,50,0,12,0,1,[11264],attack,3,0,1
9,4,1,50,0,12,0,1,[14336],attack,168,0,1
5,5,1,50,0,12,0,1,[9216],defense,76,0,1
5,3,1,50,0,12,0,1,[9216],defense,421,0,1
10,3,1,50,0,12,0,1,[14336],attack,108,0,1
3,10,-1,50,0,12,0,1,[9216],defense,2168,0,0
9,2,1,50,0,12,0,1,[14336],attack,18,0,1
9,1,1,50,0,12,0,1,[14336],attack,86,0,1
4,7,-1,50,0,12,0,1,[7168],defense,1777,0,0
1,7,-1,50,0,12,0,1,[5120],defense,2371,0,0
4,8,-1,50,0,12,0,1,[7168],defense,338,0,0
5,3,1,50,0,12,0,1,[10240],attack,6,0,1
8,10,-1,50,0,12,0,1,[9216],defense,388,0,0
5,5,1,50,0,12,0,1,[7168],defense,139,0,1
3,5,-1,50,0,12,0,1,[8192],defense,2448,0,0
3,9,-1,50,0,12,0,1,[8192],defense,961,0,0
8,5,-1,50,0,12,0,1,[12288],attack,1199,0,0
3,2,1,50,0,12,0,1,[5120],defense,477,0,0
9,4,-1,50,0,12,0,1,[12288],attack,717,0,1
9,1,1,50,0,12,0,1,[14336],attack,0,0,1
4,7,1,50,0,12,0,1,[9216],defense,191,0,1
8,2,1,50,0,12,0,1,[12288],attack,44,0,1
2,4,-1,50,0,12,0,1,[5120],defense,642,0,0
1,5,-1,50,0,12,0,1,[5120],defense,378,0,0
8,7,1,50,0,12,0,1,[10240],attack,698,0,1
3,6,-1,50,0,12,0,1,[7168],defense,1381,0,0
6,7,-1,50,0,12,0,1,[5120],attack,1313,0,0
8,4,1,50,0,12,0,1,[11264],attack,54,0,1
9,2,1,50,0,12,0,1,[8192],defense,0,0,1
4,3,1,50,0,12,0,1,[9216],defense,0,0,1
5,5,-1,50,0,12,0,1,[9216],defense,126,0,0
4,2,1,50,0,12,0,1,[9216],defense,0,0,1
9,4,1,50,0,12,0,1,[10240],attack,0,0,1
3,6,-1,50,0,12,0,1,[7168],defense,246,0,0
4,2,-1,50,0,12,0,1,[8192],defense,637,0,0
7,7,-1,50,0,12,0,1,[11264],attack,1269,0,0
4,9,-1,50,0,12,0,1,[7168],defense,148,0,0
4,9,-1,50,0,12,0,1,[7168],defense,182,0,0
3,3,-1,50,0,12,0,1,[9216],defense,409,0,0
9,5,1,50,0,12,0,1,[13312],defense,0,0,1
4,5,-1,50,0,12,0,1,[9216],defense,205,0,0
1,5,-1,50,0,12,0,1,[5120],defense,406,0,0
5,3,1,50,0,12,0,1,[9216],defense,91,0,1
9,5,1,50,0,12,0,1,[10240],attack,0,0,1
5,10,-1,50,0,12,0,1,[9216],defense,282,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
7,2,1,50,0,12,0,1,[12288],attack,34,0,1
4,5,-1,50,0,12,0,1,[7168],defense,2320,0,0
3,8,-1,50,0,12,0,1,[7168],defense,262,0,0
5,4,1,50,0,12,0,1,[9216],defense,69,0,1
8,4,1,50,0,12,0,1,[14336],attack,0,0,1
10,3,1,50,0,12,0,1,[13312],attack,53,0,1
7,3,1,50,0,12,0,1,[9216],defense,0,0,1
7,9,1,50,0,12,0,1,[12288],attack,52,0,1
4,1,1,50,0,12,0,1,[9216],defense,0,0,1
3,7,-1,50,0,12,0,1,[7168],defense,1332,0,0
7,4,1,50,0,12,0,1,[11264],attack,0,0,1
6,7,-1,50,0,12,0,1,[11264],attack,575,0,0
4,6,-1,50,0,12,0,1,[7168],defense,1147,0,0
2,8,-1,50,0,12,0,1,[5120],defense,123,0,0
7,9,1,50,0,12,0,1,[12288],attack,0,0,1
4,10,-1,50,0,12,0,1,[8192],defense,314,0,0
4,10,-1,50,0,12,0,1,[8192],defense,198,0,0
5,1,1,50,0,12,0,1,[8192],defense,0,0,1
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
7,10,-1,50,0,12,0,1,[13312],defense,146,0,0
8,4,1,50,0,12,0,1,[11264],attack,0,0,1
4,6,-1,50,0,12,0,1,[7168],defense,954,0,0
8,4,1,50,0,12,0,1,[11264],attack,0,0,1
3,4,-1,50,0,12,0,1,[5120],defense,589,0,0
7,9,-1,50,0,12,0,1,[12288],attack,603,0,0
4,3,1,50,0,12,0,1,[14336],attack,371,0,1
4,6,-1,50,0,12,0,1,[7168],defense,1761,0,0
7,7,1,50,0,12,0,1,[11264],attack,944,0,1
8,10,-1,50,0,12,0,1,[12288],attack,311,0,0
3,7,1,50,0,12,0,1,[9216],defense,147,0,1
9,8,1,50,0,12,0,1,[12288],attack,19,0,1
6,3,1,50,0,12,0,1,[9216],defense,0,0,1
7,10,-1,50,0,12,0,1,[11264],attack,35,0,0
4,8,-1,50,0,12,0,1,[7168],defense,786,0,0
3,9,-1,50,0,12,0,1,[7168],defense,1257,0,0
9,2,1,50,0,12,0,1,[14336],attack,0,0,1
8,8,1,50,0,12,0,1,[10240],attack,104,0,1
2,5,-1,50,0,12,0,1,[9216],defense,307,0,0
8,10,-1,50,0,12,0,1,[11264],attack,136,0,0
10,3,1,50,0,12,0,1,[14336],attack,24,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
3,5,-1,50,0,12,0,1,[7168],defense,1273,0,0
8,9,-1,50,0,12,0,1,[12288],attack,613,0,0
3,10,-1,50,0,12,0,1,[6144],defense,337,0,0
7,10,-1,50,0,12,0,1,[12288],attack,941,0,0
8,4,1,50,0,12,0,1,[13312],attack,46,0,1
7,10,-1,50,0,12,0,1,[13312],attack,83,0,0
4,10,-1,50,0,12,0,1,[8192],defense,456,0,0
2,9,-1,50,0,12,0,1,[7168],defense,673,0,0
1,8,-1,50,0,12,0,1,[6144],defense,2448,0,0
1,8,-1,50,0,12,0,1,[7168],defense,1765,0,0
8,3,-1,50,0,12,0,1,[13312],attack,976,0,0
5,1,1,50,0,12,0,1,[8192],defense,50,0,1
8,8,-1,50,0,12,0,1,[6144],attack,1891,0,0
7,10,-1,50,0,12,0,1,[12288],attack,175,0,0
3,6,-1,50,0,12,0,1,[7168],defense,1786,0,0
5,5,-1,50,0,12,0,1,[8192],defense,1271,0,0
3,7,-1,50,0,12,0,1,[8192],defense,274,0,0
6,5,1,50,0,12,0,1,[8192],defense,15,0,1
9,3,1,50,0,12,0,1,[12288],attack,0,0,1
8,8,1,50,0,12,0,1,[13312],attack,0,0,1
9,7,1,50,0,12,0,1,[14336],attack,0,0,1
3,5,1,50,0,12,0,1,[8192],defense,44,0,1
10,5,1,50,0,12,0,1,[14336],attack,47,0,1
8,8,-1,50,0,12,0,1,[11264],attack,221,0,0
3,6,-1,50,0,12,0,1,[7168],defense,662,0,0
8,8,-1,50,0,12,0,1,[13312],defense,190,0,0
9,1,1,50,0,12,0,1,[8192],attack,21,0,1
9,1,1,50,0,12,0,1,[13312],attack,33,0,1
5,7,-1,50,0,12,0,1,[10240],attack,880,0,1
8,1,1,50,0,12,0,1,[10240],attack,0,0,1
10,3,1,50,0,12,0,1,[14336],attack,101,0,1
3,5,-1,50,0,12,0,1,[8192],defense,1493,0,0
8,3,1,50,0,12,0,1,[12288],attack,0,0,1
8,3,1,50,0,12,0,1,[10240],attack,32,0,1
9,9,1,50,0,12,0,1,[12288],attack,31,0,1
4,3,-1,50,0,12,0,1,[7168],defense,1125,0,0
1,3,-1,50,0,12,0,1,[6144],defense,67,0,0
3,8,-1,50,0,12,0,1,[6144],defense,233,0,0
4,9,-1,50,0,12,0,1,[9216],defense,63,0,0
10,3,1,50,0,12,0,1,[14336],attack,54,0,1
4,4,-1,50,0,12,0,1,[13312],defense,292,0,0
4,8,-1,50,0,12,0,1,[9216],defense,385,0,1
2,4,-1,50,0,12,0,1,[8192],defense,1735,0,0
7,7,-1,50,0,12,0,1,[6144],defense,192,0,0
8,7,-1,50,0,12,0,1,[10240],attack,688,0,0
9,1,1,50,0,12,0,1,[10240],attack,0,0,1
8,5,1,50,0,12,0,1,[13312],attack,0,0,1
3,10,-1,50,0,12,0,1,[12288],defense,302,0,0
1,5,-1,50,0,12,0,1,[5120],defense,1338,0,0
4,6,-1,50,0,12,0,1,[9216],defense,626,0,0
3,2,-1,50,0,12,0,1,[8192],defense,104,0,0
1,4,-1,50,0,12,0,1,[5120],defense,1014,0,0
9,8,1,50,0,12,0,1,[13312],attack,0,0,0
1,8,-1,50,0,12,0,1,[6144],defense,11,0,0
9,5,1,50,0,12,0,1,[14336],attack,51,0,1
8,4,1,50,0,12,0,1,[11264],attack,62,0,1
3,5,-1,50,0,12,0,1,[7168],defense,2241,0,0
2,8,-1,50,0,12,0,1,[6144],defense,265,0,0
7,7,-1,50,0,12,0,1,[11264],attack,164,0,1
6,8,-1,50,0,12,0,1,[12288],attack,771,0,0
3,8,-1,50,0,12,0,1,[7168],defense,396,0,0
3,9,-1,50,0,12,0,1,[7168],defense,1189,0,0
2,9,-1,50,0,12,0,1,[7168],defense,2003,0,0
5,5,1,50,0,12,0,1,[9216],attack,0,0,1
5,5,1,50,0,12,0,1,[9216],defense,1627,0,1
4,1,-1,50,0,12,0,1,[10240],defense,1430,0,0
9,4,1,50,0,12,0,1,[13312],attack,4,0,1
9,8,-1,50,0,12,0,1,[10240],defense,158,0,0
4,9,-1,50,0,12,0,1,[7168],defense,319,0,0
3,1,-1,50,0,12,0,1,[7168],defense,175,0,0
2,5,-1,50,0,12,0,1,[5120],defense,1782,0,0
8,8,-1,50,0,12,0,1,[12288],attack,176,0,1
6,10,-1,50,0,12,0,1,[12288],attack,0,0,0
3,1,1,50,0,12,0,1,[8192],defense,1046,0,1
9,9,1,50,0,12,0,1,[13312],attack,75,0,1
7,10,-1,50,0,12,0,1,[10240],attack,963,0,0
5,7,-1,50,0,12,0,1,[8192],defense,373,0,0
3,10,-1,50,0,12,0,1,[12288],attack,2069,0,0
10,3,1,50,0,12,0,1,[12288],attack,75,0,1
2,6,-1,50,0,12,0,1,[7168],defense,994,0,0
2,7,-1,50,0,12,0,1,[6144],defense,258,0,0
2,5,-1,50,0,12,0,1,[6144],defense,1785,0,0
9,9,1,50,0,12,0,1,[12288],attack,102,0,1
4,5,-1,50,0,12,0,1,[7168],defense,0,0,1
8,10,-1,50,0,12,0,1,[13312],attack,213,0,0
5,6,1,50,0,12,0,1,[9216],defense,0,0,1
4,6,-1,50,0,12,0,1,[7168],defense,863,0,0
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
1,5,-1,50,0,12,0,1,[5120],defense,450,0,0
4,6,-1,50,0,12,0,1,[7168],defense,854,0,0
9,10,-1,50,0,12,0,1,[13312],attack,409,0,0
9,10,-1,50,0,12,0,1,[13312],attack,987,0,0
2,6,-1,50,0,12,0,1,[12288],attack,1320,0,0
9,8,1,50,0,12,0,1,[13312],attack,3,0,1
8,10,-1,50,0,12,0,1,[12288],attack,200,0,0
4,3,1,50,0,12,0,1,[7168],defense,265,0,1
10,4,1,50,0,12,0,1,[14336],attack,45,0,1
8,9,-1,50,0,12,0,1,[12288],attack,197,0,0
10,5,1,50,0,12,0,1,[9216],attack,0,0,1
2,8,-1,50,0,12,0,1,[5120],attack,411,0,0
7,4,1,50,0,12,0,1,[12288],attack,0,0,1
8,5,1,50,0,12,0,1,[10240],defense,23,0,1
9,1,1,50,0,12,0,1,[13312],attack,96,0,1
7,7,-1,50,0,12,0,1,[11264],attack,232,0,0
8,2,1,50,0,12,0,1,[8192],defense,0,0,1
5,1,1,50,0,12,0,1,[9216],defense,15,0,1
4,1,1,50,0,12,0,1,[9216],defense,0,0,1
8,3,1,50,0,12,0,1,[11264],attack,0,0,1
1,4,-1,50,0,12,0,1,[5120],defense,302,0,0
8,8,1,50,0,12,0,1,[11264],attack,53,0,1
8,5,-1,50,0,12,0,1,[12288],attack,822,0,0
1,8,-1,50,0,12,0,1,[7168],defense,247,0,0
8,1,1,50,0,12,0,1,[10240],attack,39,0,1
2,8,-1,50,0,12,0,1,[7168],defense,2448,0,0
4,7,-1,50,0,12,0,1,[9216],defense,94,0,0
4,1,1,50,0,12,0,1,[9216],defense,112,0,1
9,2,1,50,0,12,0,1,[14336],attack,0,0,1
3,9,-1,50,0,12,0,1,[7168],defense,203,0,0
3,9,-1,50,0,12,0,1,[8192],defense,737,0,0
4,9,-1,50,0,12,0,1,[7168],attack,192,0,0
2,5,-1,50,0,12,0,1,[5120],defense,1755,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
5,5,1,50,0,12,0,1,[9216],defense,0,0,1
5,1,1,50,0,12,0,1,[8192],defense,29,0,1
7,4,1,50,0,12,0,1,[12288],attack,68,0,1
4,9,-1,50,0,12,0,1,[7168],defense,215,0,0
3,7,-1,50,0,12,0,1,[6144],defense,1322,0,0
8,10,-1,50,0,12,0,1,[13312],attack,340,0,0
4,9,-1,50,0,12,0,1,[8192],defense,1448,0,0
6,8,-1,50,0,12,0,1,[12288],attack,1352,0,0
8,4,1,50,0,12,0,1,[13312],attack,24,0,1
4,7,-1,50,0,12,0,1,[7168],defense,187,0,0
8,1,1,50,0,12,0,1,[13312],attack,66,0,1
8,4,1,50,0,12,0,1,[12288],attack,0,0,1
3,5,-1,50,0,12,0,1,[7168],defense,326,0,0
1,10,-1,50,0,12,0,1,[5120],defense,1601,0,0
7,2,1,50,0,12,0,1,[11264],attack,78,0,1
8,4,1,50,0,12,0,1,[11264],attack,27,0,1
2,8,-1,50,0,12,0,1,[7168],defense,88,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
8,9,1,50,0,12,0,1,[11264],attack,1064,0,0
3,6,-1,50,0,12,0,1,[5120],defense,1031,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
3,6,-1,50,0,12,0,1,[7168],defense,1448,0,0
5,8,-1,50,0,12,0,1,[9216],defense,272,0,0
4,8,-1,50,0,12,0,1,[7168],defense,184,0,1
4,7,-1,50,0,12,0,1,[8192],defense,1181,0,0
1,5,-1,50,0,12,0,1,[5120],defense,1955,0,0
3,9,-1,50,0,12,0,1,[12288],defense,1596,0,0
3,8,-1,50,0,12,0,1,[8192],defense,208,0,0
10,5,1,50,0,12,0,1,[13312],attack,30,0,1
3,3,1,50,0,12,0,1,[8192],defense,0,0,1
8,4,1,50,0,12,0,1,[13312],attack,33,0,1
8,2,1,50,0,12,0,1,[12288],attack,79,0,1
2,10,-1,50,0,12,0,1,[6144],defense,376,0,0
4,10,-1,50,0,12,0,1,[8192],defense,393,0,0
5,1,1,50,0,12,0,1,[14336],attack,0,0,1
2,6,-1,50,0,12,0,1,[10240],defense,365,0,0
9,2,1,50,0,12,0,1,[12288],attack,96,0,1
8,8,1,50,0,12,0,1,[12288],attack,1093,0,1
9,8,1,50,0,12,0,1,[14336],attack,19,0,1
4,8,-1,50,0,12,0,1,[9216],defense,2067,0,0
9,5,1,50,0,12,0,1,[14336],attack,0,0,1
6,1,1,50,0,12,0,1,[11264],attack,20,0,1
3,7,-1,50,0,12,0,1,[5120],defense,98,0,0
1,3,1,50,0,12,0,1,[5120],defense,0,0,1
4,4,1,50,0,12,0,1,[10240],attack,895,0,0
4,8,1,50,0,12,0,1,[10240],attack,174,0,1
8,7,1,50,0,12,0,1,[10240],attack,133,0,1
9,8,1,50,0,12,0,1,[13312],attack,86,0,1
9,2,1,50,0,12,0,1,[12288],attack,0,0,1
8,8,1,50,0,12,0,1,[11264],attack,68,0,1
4,10,-1,50,0,12,0,1,[9216],defense,447,0,0
3,10,-1,50,0,12,0,1,[8192],defense,1772,0,0
7,8,1,50,0,12,0,1,[12288],attack,0,0,1
5,6,-1,50,0,12,0,1,[8192],attack,285,0,0
3,2,-1,50,0,12,0,1,[8192],defense,1330,0,0
1,6,-1,50,0,12,0,1,[5120],defense,1469,0,0
9,9,-1,50,0,12,0,1,[13312],attack,63,0,1
2,3,-1,50,0,12,0,1,[6144],defense,0,0,0
6,10,-1,50,0,12,0,1,[11264],attack,1164,0,0
8,10,-1,50,0,12,0,1,[12288],attack,129,0,0
6,7,-1,50,0,12,0,1,[11264],attack,1583,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
4,4,1,50,0,12,0,1,[8192],defense,20,0,1
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
3,8,-1,50,0,12,0,1,[7168],defense,307,0,0
7,10,-1,50,0,12,0,1,[11264],attack,218,0,0
4,10,-1,50,0,12,0,1,[8192],defense,2011,0,0
8,7,1,50,0,12,0,1,[10240],attack,7,0,1
2,4,1,50,0,12,0,1,[5120],defense,78,0,1
5,10,-1,50,0,12,0,1,[8192],defense,533,0,0
2,10,-1,50,0,12,0,1,[5120],defense,1592,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
5,2,1,50,0,12,0,1,[9216],defense,91,0,1
8,10,-1,50,0,12,0,1,[12288],attack,244,0,0
9,8,1,50,0,12,0,1,[13312],attack,215,0,1
8,4,1,50,0,12,0,1,[11264],attack,34,0,1
9,8,1,50,0,12,0,1,[13312],attack,173,0,1
2,7,-1,50,0,12,0,1,[5120],defense,1081,0,0
3,6,-1,50,0,12,0,1,[7168],defense,1777,0,0
8,4,-1,50,0,12,0,1,[7168],attack,965,0,0
9,9,1,50,0,12,0,1,[12288],attack,75,0,1
7,4,-1,50,0,12,0,1,[12288],attack,1424,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
4,3,-1,50,0,12,0,1,[10240],defense,850,0,0
5,1,1,50,0,12,0,1,[9216],defense,30,0,1
3,8,-1,50,0,12,0,1,[7168],defense,138,0,0
8,3,1,50,0,12,0,1,[12288],attack,0,0,1
2,4,-1,50,0,12,0,1,[5120],defense,596,0,0
4,9,-1,50,0,12,0,1,[7168],defense,1397,0,0
9,5,1,50,0,12,0,1,[10240],attack,0,0,1
3,5,-1,50,0,12,0,1,[8192],defense,0,0,0
4,5,1,50,0,12,0,1,[8192],defense,792,0,1
10,3,1,50,0,12,0,1,[14336],attack,98,0,1
8,9,1,50,0,12,0,1,[12288],attack,1344,0,1
10,8,1,50,0,12,0,1,[14336],attack,44,0,1
1,9,-1,50,0,12,0,1,[7168],defense,892,0,0
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
3,9,-1,50,0,12,0,1,[8192],defense,69,0,0
5,1,1,50,0,12,0,1,[8192],defense,95,0,1
6,1,1,50,0,12,0,1,[9216],defense,0,0,1
4,7,-1,50,0,12,0,1,[6144],defense,299,0,0
4,9,-1,50,0,12,0,1,[7168],defense,1910,0,0
7,4,1,50,0,12,0,1,[11264],attack,22,0,1
4,5,1,50,0,12,0,1,[8192],defense,51,0,1
2,9,-1,50,0,12,0,1,[7168],defense,200,0,0
4,2,1,50,0,12,0,1,[8192],defense,156,0,1
5,5,1,50,0,12,0,1,[8192],defense,0,0,1
1,4,-1,50,0,12,0,1,[5120],defense,278,0,0
8,10,-1,50,0,12,0,1,[12288],attack,161,0,0
7,7,-1,50,0,12,0,1,[10240],attack,178,0,0
2,1,1,50,0,12,0,1,[5120],defense,0,0,1
8,3,1,50,0,12,0,1,[14336],attack,619,0,1
7,2,1,50,0,12,0,1,[12288],attack,391,0,1
8,4,1,50,0,12,0,1,[11264],attack,0,0,1
8,3,1,50,0,12,0,1,[14336],attack,0,0,1
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
8,9,1,50,0,12,0,1,[14336],attack,0,0,1
3,8,-1,50,0,12,0,1,[7168],defense,1437,0,0
3,7,-1,50,0,12,0,1,[10240],attack,184,0,0
4,3,1,50,0,12,0,1,[14336],defense,129,0,1
3,10,-1,50,0,12,0,1,[10240],attack,1281,0,0
9,10,-1,50,0,12,0,1,[12288],attack,1086,0,0
1,4,-1,50,0,12,0,1,[5120],defense,310,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
3,9,-1,50,0,12,0,1,[7168],defense,275,0,0
4,8,-1,50,0,12,0,1,[7168],defense,292,0,0
8,8,1,50,0,12,0,1,[10240],attack,0,0,1
9,2,1,50,0,12,0,1,[12288],attack,110,0,1
8,8,-1,50,0,12,0,1,[13312],attack,1352,0,0
6,10,-1,50,0,12,0,1,[12288],attack,112,0,0
3,8,-1,50,0,12,0,1,[7168],defense,1685,0,0
2,1,1,50,0,12,0,1,[5120],defense,200,0,0
8,3,1,50,0,12,0,1,[10240],attack,861,0,1
7,4,1,50,0,12,0,1,[13312],attack,92,0,1
3,6,-1,50,0,12,0,1,[7168],defense,1241,0,0
7,10,-1,50,0,12,0,1,[12288],attack,148,0,0
3,10,-1,50,0,12,0,1,[7168],defense,1493,0,0
2,5,-1,50,0,12,0,1,[7168],defense,1545,0,0
1,7,-1,50,0,12,0,1,[5120],defense,1645,0,0
6,3,1,50,0,12,0,1,[9216],defense,0,0,1
4,9,-1,50,0,12,0,1,[9216],defense,0,0,1
3,5,-1,50,0,12,0,1,[9216],defense,1948,0,0
9,2,1,50,0,12,0,1,[14336],attack,41,0,1
5,3,1,50,0,12,0,1,[9216],defense,24,0,1
8,2,1,50,0,12,0,1,[12288],attack,127,0,1
3,6,-1,50,0,12,0,1,[6144],defense,1756,0,0
8,1,1,50,0,12,0,1,[8192],attack,0,0,1
3,3,1,50,0,12,0,1,[8192],defense,38,0,1
3,8,-1,50,0,12,0,1,[6144],defense,445,0,0
1,5,-1,50,0,12,0,1,[7168],defense,1560,0,0
10,4,1,50,0,12,0,1,[14336],attack,97,0,1
8,8,1,50,0,12,0,1,[12288],attack,93,0,1
7,4,1,50,0,12,0,1,[13312],attack,77,0,1
8,1,1,50,0,12,0,1,[13312],defense,19,0,1
2,8,-1,50,0,12,0,1,[7168],defense,168,0,0
6,3,1,50,0,12,0,1,[9216],defense,0,0,1
3,9,-1,50,0,12,0,1,[9216],defense,71,0,0
3,6,-1,50,0,12,0,1,[7168],defense,0,0,0
8,4,1,50,0,12,0,1,[12288],attack,81,0,1
4,3,1,50,0,12,0,1,[6144],defense,0,0,1
2,8,-1,50,0,12,0,1,[7168],defense,1744,0,0
5,7,1,50,0,12,0,1,[11264],attack,0,0,1
8,4,1,50,0,12,0,1,[12288],attack,0,0,1
9,8,1,50,0,12,0,1,[13312],attack,0,0,1
7,4,1,50,0,12,0,1,[12288],attack,0,0,1
7,4,1,50,0,12,0,1,[13312],attack,0,0,1
